,transgene,reporter,brain_region,spines,apical_intact,specimen_id,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hero_first_last_adratio,hero_first_mean_adratio,hero_second_last_adratio,id,input_resistance_mohm,latency,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_long_square,max_rate_second_last_adratio,mouse_line,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheo_first_spike_hw,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
848,Pvalb,positive,VISl6a,aspiny,NA,313862373,,,18.6668736024,0.0545454545455,1.02816,22.14693,1.02409333333,-62.4687538147,-57.015625,-63.1406256358,False,False,False,,,,473629560,119.665632,0.007595,,,,,Pvalb-IRES-Cre,1.027455,22.1458675,1.02330416667,13.1875009537,0.5625,14.7656254768,,396304418,63,67.5000026822,0.0211086180061,1.269530368,1.14511,,1.38010833333,-41.9375,,-78.15625,6.52352915938,630.0,528.125,633.333292643,1.027135,22.145445,1.02299166667,-45.90625,-30.7187509537,-50.3489589691,396304460,1.0282,22.147105,1.38010833333,-62.59375,-57.140625,-78.15625,1.28519606018,0.948811870941,1.3800512571,-84.8437576294,-76.8938217163
30,Pvalb,positive,VISp2/3,aspiny,NA,333604946,0.00637119649264,22.67625,8.1512505079,0.74521603055,1.22804,10.9939566667,1.02462125,-54.0,-53.9479166667,-59.890625,False,False,False,0.673934588702,0.749683038421,0.702477700694,464677901,156.860064,0.047525,0.769672601953,0.804804804805,120.0,0.806433084434,Pvalb-IRES-Cre,1.226705,10.9928183333,1.0233125,5.43750047684,14.5000003179,11.3906254768,0.00054,464290429,59,114.06250298,0.0661664158106,3.101348096,1.56602,,1.68389625,-40.71875,,-74.5468769073,7.18667619204,230.0,249.29166158,360.0,1.22631,10.9924416667,1.0230125,-30.1875,-30.5833339691,-39.9609384537,464290413,1.228275,10.99418,1.68389625,-54.1875038147,-54.1666679382,-74.5468769073,1.31803046547,1.40874271477,1.55362870958,-97.3125,-73.1888122559
49,Pvalb,positive,VISp2/3,aspiny,NA,469992918,,,109.049366759,-4.4104002962e-19,1.02478,,1.0239425,-59.7812538147,,-61.7890663147,False,False,False,,,,470070722,101.579096,0.004075,,,,,Pvalb-IRES-Cre,1.0242,,1.02312375,-0.40625,,3.04687511921,,470045522,92,66.2053823471,0.0501951798797,2.908247808,,,1.71845625,,,-79.3046913147,5.18834177583,800.0,,989.999938965,1.023925,,1.0228775,-47.4375038147,,-46.4921884537,470045508,1.02479,,1.71845625,-59.8437538147,,-79.3046913147,1.27841238491,,1.27775888281,-94.625,-77.8652572632
59,Pvalb,positive,VISp2/3,aspiny,NA,481018305,0.00502526254159,20.9905952381,12.0600005676,0.722016363371,1.40863,13.74519,1.02392,-60.3437538147,-59.895837148,-63.7875022888,False,False,False,0.660915083366,0.812030331044,0.68611865064,485575127,110.729696,0.112885,0.795698924731,0.852823283814,121.0,0.850028296548,Pvalb-IRES-Cre,1.407925,13.7445,1.023288,19.625,27.9062512716,33.6500007629,0.00034,481020534,68,67.9086819291,0.0338015183806,1.61572864,1.535055,,1.515657,-42.84375,,-76.9562530518,8.016993053,300.0,318.125,760.0,1.40762,13.744195,1.023044,-33.4687538147,-32.59375,-41.1625030518,481020518,1.40867,13.7452733333,1.515657,-60.5000038147,-60.0520858765,-76.9562530518,1.17642134205,1.22230936769,1.31881641886,-93.71875,-76.3146133423
140,Pvalb,positive,VISp2/3,aspiny,NA,485048967,0.00534252401808,15.3210714286,20.1856240056,1.05167322835,1.651235,23.36902,1.023738,-66.8437576294,-65.7187525431,-69.1937530518,False,False,False,0.688620258441,0.539126786172,0.751563151313,485054853,74.373624,0.13388,0.791304347826,0.800661645668,176.0,4.79739130435,Pvalb-IRES-Cre,1.650615,23.3684566667,1.023214,7.15625047684,18.9791673024,25.7750011444,0.000405,485051070,74,36.562461406,0.0477078333497,2.046099456,,,1.367656,,,-76.8062515259,4.5911780595,620.0,558.708333333,498.0,1.650275,23.368165,1.022966,-35.1250038147,-37.6770858765,-50.1875022888,485051053,1.65126,23.369045,1.367656,-66.9687576294,-65.8020884196,-76.8062515259,0.862726109513,1.10199412915,1.16193521864,-88.96875,-77.0860366821
152,Pvalb,positive,VISp2/3,aspiny,NA,486754703,0.0037398876595,17.1014035088,-5.7012502358,0.967330683563,1.043335,7.69839,1.02548083333,-50.7500038147,-49.2968788147,-58.8437519073,False,False,False,0.658705035971,0.669243316441,0.730647482014,486896595,297.790624,0.01215,0.562889165629,0.640838201727,142.0,0.59900373599,Pvalb-IRES-Cre,1.04192,7.69654,1.02335416667,-0.4375,-1.421875,4.76562523842,0.00046,486759860,55,190.134003758,0.0392634160817,2.117572352,1.547855,,1.31913166667,-41.21875,,-74.9791692098,7.63417183948,130.0,166.875,68.3333333333,1.04159,7.6960725,1.02306833333,-32.9062538147,-25.0625,-41.3020852407,486759844,1.043595,7.6990725,1.31913166667,-51.0312538147,-49.71875,-74.9791692098,1.67216196476,0.982695671178,1.75799136947,-94.4375,-73.6521224976
153,Pvalb,positive,VISp2/3,aspiny,NA,488440893,0.0020893425276,29.6682142857,21.1524998905,0.819338261358,1.675855,10.3233925,1.023857,-64.3125,-59.6718769073,-64.8937515259,False,False,False,1.07563325009,0.508119560376,0.985016054228,488441852,133.1606,0.16467,0.782522343595,0.834779290678,212.0,0.864945382324,Pvalb-IRES-Cre,1.67516,10.322595,1.023301,8.90625095367,7.90625071526,19.525,0.000345,488441513,95,109.999999404,0.0915253385901,1.951009792,,,1.431222,,,-75.0250015259,5.11785034093,200.0,232.562515259,104.0,1.674865,10.322265,1.023068,-37.6875038147,-32.375002861,-45.9187522888,488441441,1.675865,10.3234875,1.431222,-64.40625,-59.7812538147,-75.0250015259,1.13899407731,1.02494205259,1.23136699597,-85.71875,-74.1160736084
178,Pvalb,positive,VISp2/3,aspiny,NA,488711144,-0.0399376036122,75.215,-4.97687481504,0.639058611182,1.188425,14.8727,1.02383375,-61.5625038147,-61.2500038147,-62.367190361,False,False,False,2.13610831053,0.98590706641,0.970905948437,488713416,107.314848,0.095015,0.825013713659,0.918387533055,122.0,0.862863411958,Pvalb-IRES-Cre,1.187875,14.872115,1.02326,20.65625,21.4583333333,24.046875,0.00029,488712841,57,74.2187872529,0.106675691903,1.335810432,1.238415,,1.21799,-41.3750038147,,-73.0703163147,6.95681810302,330.0,346.333333333,155.0,1.18761,14.871845,1.0230275,-36.46875,-34.3750025431,-42.7812509537,488712821,1.18844,14.8727616667,1.21799,-61.6875038147,-61.3645858765,-73.0703163147,1.18366331095,1.18962492293,1.30993557491,-82.3750076294,-74.0772018433
253,Pvalb,positive,VISp2/3,aspiny,NA,482444444,0.0347760085194,30.73375,-28.3218743596,0.631220715271,1.53444,17.0385683333,1.024103,-57.6875038147,-56.6250012716,-59.8312522888,False,False,False,0.052309128983,0.601456054012,0.0474842945271,482488793,105.196152,0.126335,0.770318021201,0.835681837619,128.0,0.816843345112,Pvalb-IRES-Cre,1.53362,17.0374733333,1.023311,13.5,14.5833339691,25.0187511444,0.000375,482450088,72,64.5312517881,0.0449956208467,1.501609216,,17.0876016667,1.456287,,-51.9062525431,-77.8812530518,4.99634536181,350.0,400.416676839,900.0,1.5333,17.0371366667,1.023032,-34.9062538147,-31.4375025431,-44.8625015259,482450066,1.53463,17.0396683333,1.456287,-57.8437538147,-57.5208358765,-77.8812530518,1.2045470956,1.26777826495,1.37752586262,-92.5,-76.9548568726
269,Pvalb,positive,VISp2/3,aspiny,NA,469614747,0.00999083140637,22.2632926829,19.9437497767,0.641293686581,1.15321,12.061205,1.023939,-67.40625,-59.1354179382,-68.3875015259,False,False,False,0.480601503759,0.717773432151,0.524511278195,469622343,119.377832,0.027555,0.708126036484,0.820365033622,96.0,0.660447761194,Pvalb-IRES-Cre,1.152455,12.06024,1.023146,15.65625,13.7291666667,17.7750003815,0.000365,469615784,57,105.156324804,0.0372542142868,2.763491328,,,1.47963,,,-77.8500015259,6.93692593392,220.0,276.0,570.0,1.152155,12.0599033333,1.022872,-44.65625,-36.8645833333,-48.1875007629,469615761,1.153235,12.0612683333,1.47963,-67.53125,-59.2604166667,-77.8500015259,1.37719290547,1.40739590358,1.40589312661,-99.1875,-77.0609741211
313,Pvalb,positive,VISp2/3,aspiny,NA,488501071,0.00134575928167,20.4914444444,-21.7031271427,0.903794794524,1.839055,15.6194016667,1.023969,-62.375,-60.7291679382,-65.5062545776,False,False,False,0.882583170254,0.660275562159,1.0172863666,488502716,115.145696,0.07127,0.980443285528,0.955358718284,127.0,0.956975228162,Pvalb-IRES-Cre,1.83828,15.61867,1.023333,8.12500095367,19.2187519073,26.6750015259,0.000385,488501908,94,71.8751177192,0.0232932921499,1.992538112,,,1.655788,,,-82.0562530518,5.57368465217,390.0,364.958312988,880.0,1.83793,15.6183483333,1.023065,-34.7500038147,-34.8750038147,-48.7375022888,488501820,1.83908,15.61947,1.655788,-62.5,-60.8437525431,-82.0562530518,1.05581799194,1.22077108938,1.31625882422,-88.96875,-80.8073272705
341,Pvalb,positive,VISp2/3,aspiny,NA,479298854,-0.00535095301011,16.1702459016,-23.0543743818,0.57690681166,1.081735,22.7258783333,1.024253,-61.0312538147,-57.6250025431,-62.6875053406,False,False,False,0.880112834979,0.967166955129,0.839210155148,479404667,81.538488,0.00846,0.676867219917,0.77277167339,118.0,0.761410788382,Pvalb-IRES-Cre,1.080975,22.7249833333,1.023218,9.50000095367,12.0729173024,12.8250003815,0.000365,479375360,100,58.5937872529,0.0542815104127,3.079438592,,,1.333116,,,-77.2750030518,5.05099458276,520.0,542.625,1010.00006104,1.08067,22.724655,1.022938,-38.0937538147,-32.5625012716,-44.4687522888,479375719,1.081795,22.7260116667,1.333116,-61.1875038147,-57.8229192098,-77.2750030518,1.24269096099,1.2453195808,1.45379206301,-92.1250076294,-77.0154571533
373,Pvalb,positive,VISp2/3,aspiny,NA,484742605,,,10.953124692,0.743116781803,1.070465,14.058325,1.024535,-56.6562538147,-59.5729179382,-61.0104204814,False,False,False,,,,484744036,106.259088,0.221915,,,,,Pvalb-IRES-Cre,1.069825,14.0577366667,1.023295,-1.59375011921,10.8229173024,6.31250015895,,484743380,76,67.1875029802,0.0331256613135,2.366462464,,,1.37468166667,,,-71.0,6.03517685093,390.0,325.916666667,213.333333333,1.069585,14.0574733333,1.02308,-38.125,-38.9375038147,-45.7083346049,484743354,1.070475,14.0583616667,1.37468166667,-56.71875,-59.6875038147,-71.0,1.29408326989,1.19256041103,1.40095206073,-88.90625,-71.3748321533
379,Pvalb,positive,VISp2/3,aspiny,NA,477490421,0.00266888703043,13.6514925373,-3.57937507758,0.661089160388,1.72285,16.0560716667,1.023719,-53.3125038147,-53.0312525431,-58.9500022888,False,False,False,0.703300124533,0.827382058711,0.641656288917,477492197,89.818896,0.077545,0.866265060241,0.951577054414,132.0,0.811445783133,Pvalb-IRES-Cre,1.72217,16.055395,1.023204,10.1562509537,14.489584287,25.2875011444,0.00035,477491512,82,81.8749666214,0.0586271584034,3.956348416,,,1.314022,,,-70.8187530518,6.76150268798,410.0,375.875,790.0,1.72188,16.0550883333,1.02298,-28.2812519073,-27.4166679382,-42.4187538147,477491456,1.72288,16.056195,1.314022,-53.3750038147,-53.239587148,-70.8187530518,1.00861739284,1.02491811544,1.24022924333,-88.78125,-70.4622573853
385,Pvalb,positive,VISp2/3,aspiny,NA,484629749,0.00249241034067,22.5242682927,-52.7000040829,0.697302184476,1.86291,10.706405,1.024045,-57.8125038147,-58.6041679382,-62.2109413147,False,False,False,0.818885141837,0.91634497209,0.900019837334,484634187,147.043344,0.062405,0.797461050202,0.890084589326,128.0,0.846508944028,Pvalb-IRES-Cre,1.86217,10.705705,1.023345,13.0,21.6041679382,21.0937504768,0.000325,484632990,65,106.406368315,0.0415983870625,1.919113856,,,1.36684125,,,-78.9609375,4.50681008926,240.000015259,242.124994914,0.0,1.861885,10.7054116667,1.02308875,-36.21875,-34.1875012716,-42.1250009537,484632984,1.862925,10.7064683333,1.36684125,-57.9687538147,-58.7291692098,-78.9609375,1.32695477422,1.25661200501,1.35143242285,-95.8437576294,-79.319480896
477,Pvalb,positive,VISp2/3,aspiny,NA,341016267,0.00288391118355,12.2559375,-20.69749927,0.817702936128,1.03193,13.4760866667,1.02388,-58.9375,-52.9270858765,-60.3000007629,False,False,False,0.63332229215,0.780030087458,0.589930440543,464644842,124.348424,0.009485,0.677713338857,0.730335038286,178.0,0.714167357084,Pvalb-IRES-Cre,1.031245,13.4748566667,1.023222,4.21875,3.65625,17.4937503815,0.000295,464292337,78,85.2678567171,0.0462696291506,3.00915456,,13.477305,1.189003,,-53.7708333333,-76.3125030518,5.37101239513,290.0,311.333333333,630.0,1.03098,13.4744616667,1.02299,-41.0625,-29.8333333333,-45.925,464292277,1.032065,13.477305,1.189003,-59.09375,-53.7708333333,-76.3125030518,1.32414886017,1.05880581915,1.38406697219,-94.625,-75.4902877808
528,Pvalb,positive,VISp2/3,aspiny,NA,485253111,0.00126942248117,12.0556896552,34.5562502224,0.254801324503,1.1884,22.6526566667,1.0246,-59.1562538147,-56.9791679382,-63.8437515259,False,False,False,0.865805946792,0.917823891995,0.883411580595,485254393,87.087664,0.299605,1.29845626072,1.32329916548,116.0,0.928530588908,Pvalb-IRES-Cre,1.187535,22.651585,1.023416,6.5,8.84375047684,12.8000003815,0.000405,485253902,71,51.5625067055,0.0474356599152,2.3560256,,,1.264444,,,-80.9812515259,6.26270143714,590.0,540.791666667,0.0,1.1872,22.65123,1.023118,-36.59375,-31.3020852407,-46.8187515259,485253908,1.188475,22.6529,1.264444,-59.2812538147,-57.1979192098,-80.9812515259,1.22528456551,1.22724740845,1.4204635159,-94.0000076294,-80.152633667
642,Pvalb,positive,VISp2/3,aspiny,NA,475892238,0.00311867826631,24.9319230769,-43.3249998377,0.484112149533,1.08037,10.923485,1.024238,-56.0,-54.8541692098,-58.4875007629,False,False,False,0.788848920863,0.879595205405,0.780215827338,475893929,146.467936,0.022895,0.666666666667,0.811176338694,72.0,0.6651798989,Pvalb-IRES-Cre,1.079485,10.9223883333,1.023351,24.6875,20.2187519073,32.2625019073,0.00039,475893488,60,65.7813698053,0.0459909923375,2.071083776,,10.9281616667,1.542911,,-56.9166692098,-77.6187530518,6.50461213789,260.0,247.541641235,0.0,1.079175,10.9220366667,1.023046,-32.15625,-33.21875,-41.0125007629,475893468,1.080445,10.9281616667,1.542911,-56.15625,-56.9166692098,-77.6187530518,1.51533429777,1.6225415344,1.68827146941,-94.1562576294,-77.5109786987
691,Pvalb,positive,VISp2/3,aspiny,NA,491031969,0.000943977306649,9.585,19.2937506249,1.00070296524,1.95154,19.543765,1.02401333333,-61.2187538147,-57.8437525431,-65.8177108765,False,False,False,0.86595434677,0.930099113198,0.890723652258,491088476,90.62504,0.261185,0.806542056075,0.818959164101,189.0,0.81308411215,Pvalb-IRES-Cre,1.950765,19.5429283333,1.02334583333,0.0,7.08333349228,12.1875006358,0.00045,491032324,74,54.5313283801,0.031324185431,1.895746688,,,1.42596,,,-81.5989634196,5.25163038398,550.0,463.041687012,0.0,1.950405,19.5426066667,1.0230725,-36.4062538147,-36.7291679382,-53.0572942098,491032306,1.951615,19.5438916667,1.42596,-61.34375,-58.020837148,-81.5989634196,0.960085556486,1.28565921998,1.36474011426,-87.9062576294,-81.3541107178
753,Pvalb,positive,VISp2/3,aspiny,NA,484635029,0.00376263915989,28.0454545455,-51.6562521924,0.562778434305,1.20879,14.65401,1.02387583333,-58.8125038147,-57.1666692098,-60.2760442098,False,False,False,0.788274250097,0.721507293355,0.932800934944,484652674,99.442536,0.045965,0.80965645311,0.86051172491,98.0,0.794800371402,Pvalb-IRES-Cre,1.208155,14.6534,1.02321583333,19.1875,23.0625012716,21.0781257947,0.00029,484635603,88,67.3439055681,0.0821302458644,2.69844352,,,1.2025525,,,-73.5364608765,4.75105682436,330.0,340.875,750.0,1.2079,14.653135,1.02298416667,-36.0937538147,-33.9166679382,-40.3020846049,484635553,1.208835,14.6540533333,1.2025525,-58.9375,-57.2500025431,-73.5364608765,1.33093743631,1.26558679392,1.33615680264,-90.0,-72.9205703735
756,Pvalb,positive,VISp2/3,aspiny,NA,480963429,0.00330072503969,19.1214705882,-17.2625004569,0.792293831381,1.76827,15.0732383333,1.024037,-55.6562538147,-55.3750025431,-63.2937538147,False,False,False,0.719083969466,0.862119883716,0.7173391494,480971064,140.16848,0.0135,0.704003813155,0.751378629713,101.0,0.775500476644,Pvalb-IRES-Cre,1.7671,15.07213,1.023251,9.46875,12.5104173024,29.4375011444,0.00049,480965037,50,80.62492311,0.0221640095115,2.23867264,1.91305,,1.465079,-41.0312538147,,-81.4000015259,5.50091026054,310.0,351.291666667,462.0,1.76671,15.0717366667,1.022955,-39.2187538147,-31.4479192098,-46.1562522888,480965041,1.768415,15.0734733333,1.465079,-55.8125038147,-55.6354192098,-81.4000015259,1.48061877648,1.21183758936,1.55387776654,-100.156257629,-80.1982574463
771,Pvalb,positive,VISp2/3,aspiny,NA,509515969,-0.017614275337,36.248,-0.454999969993,1.14705882353,1.16972,9.73396,1.023995,-57.1562538147,-54.4843769073,-60.960940361,False,False,False,1.95447647951,0.710659898477,0.731411229135,509516310,204.242384,0.08348,1.21180555556,1.13719653237,163.0,1.18402777778,Pvalb-IRES-Cre,1.16908,9.73326,1.023375,12.71875,12.5937509537,19.5312509537,0.00034,509516177,46,121.87499553,0.0165599696338,1.615545856,,,1.56886,,,-75.148443222,6.2928525163,270.0,217.8125,0.0,1.16878,9.73294,1.02309,-38.78125,-35.015625,-46.8515663147,509516181,1.16974,9.73403,1.56886,-57.2187538147,-54.5625038147,-75.148443222,1.28914899162,1.29314377256,1.32918289311,-88.0312576294,-73.5458374023
778,Pvalb,positive,VISp2/3,aspiny,NA,320466776,0.00561773403088,18.0111111111,-7.48812470364,0.781225283468,1.04068,8.426665,1.024098,-54.9062538147,-54.9687525431,-54.8625015259,False,False,False,0.550960451977,0.676804441703,0.581694915254,396486404,143.034544,0.010855,0.681215469613,0.769514521727,124.0,0.695027624309,Pvalb-IRES-Cre,1.039945,8.42592166667,1.023294,33.5312538147,34.7395846049,30.01875,0.000355,396330248,54,103.080354631,0.127682700753,2.50927872,,,1.377402,,,-68.525,4.25621235305,220.0,185.125,220.0,1.039645,8.42560166667,1.023014,-33.65625,-30.1979173024,-36.48125,396330228,1.040715,8.42672333333,1.377402,-55.09375,-55.0833346049,-68.525,1.55539775517,1.46273816935,1.5878005789,-79.03125,-68.0096206665
872,Pvalb,positive,VISp2/3,aspiny,NA,488230133,0.00850120368496,12.7682,6.5281248289,1.05178557958,1.038155,11.09721,1.0240025,-59.0625038147,-52.1770846049,-59.1406288147,False,False,False,0.664422395464,0.73424601745,0.765060240964,488273498,150.988096,0.01155,0.64489003881,0.693201799687,139.0,0.695342820181,Pvalb-IRES-Cre,1.03759,11.0964583333,1.023475,17.15625,13.458334287,27.0937519073,0.0003,488233087,39,105.223104358,0.0324520803988,1.09768384,1.41331,,1.0911675,-42.03125,,-76.9843826294,5.49145403001,249.999984741,251.91666158,0.0,1.03731,11.0961183333,1.0231975,-33.90625,-29.7187519073,-43.4375038147,488233091,1.03818,11.0972316667,1.0911675,-59.1250038147,-52.3020858765,-76.9843826294,1.1211803599,1.08180195911,1.19463832153,-88.1250076294,-75.937713623
876,Pvalb,positive,VISp2/3,aspiny,NA,500864322,0.00472531752435,12.5802702703,19.8775006871,0.84498113947,1.7741,20.7813533333,1.024004,-60.1250038147,-60.1770858765,-66.00625,False,False,False,0.631118881119,0.573914537994,0.741258741259,509689881,107.425568,0.06082,0.801470588235,0.848950766747,194.0,0.775735294118,Pvalb-IRES-Cre,1.77342,20.7806533333,1.02342,14.7187509537,18.7604173024,29.1500007629,0.00036,509667663,120,55.156249553,0.0342279411852,1.805421952,,,1.555728,,,-81.5937530518,4.9903507612,520.0,494.000010173,0.0,1.77308,20.78032,1.023124,-39.0,-37.2083346049,-52.4062538147,509667655,1.77416,20.78138,1.555728,-60.2812538147,-60.25,-81.5937530518,1.28281784645,1.20659145145,1.28214227779,-87.6250076294,-81.5586090088
932,Pvalb,positive,VISp2/3,aspiny,NA,341442651,-0.00857484282179,29.3043333333,-34.1706246632,0.577354454303,2.00356,15.868905,1.024006,-57.7812538147,-57.0833346049,-61.5062507629,False,False,False,2.93060344828,2.09098618851,1.50158045977,396491958,112.281272,0.099825,0.860946745562,0.963285275595,107.0,0.884122287968,Pvalb-IRES-Cre,2.002825,15.868245,1.023249,7.4375,17.1875006358,12.4000001907,0.000305,396426369,71,66.5624216199,0.0791119262576,2.13018944,,15.8709883333,1.405579,,-58.09375,-82.3562530518,6.85231082918,350.0,371.166666667,1030.0,2.00255,15.86797,1.02301,-36.3125,-35.8750012716,-45.3875007629,396426355,2.00365,15.8709883333,1.405579,-57.90625,-58.09375,-82.3562530518,1.27006529375,1.28694904923,1.40916963736,-97.53125,-82.1176757812
963,Pvalb,positive,VISp2/3,aspiny,NA,396687610,0.00354742616062,11.9491566265,18.968748447,1.16721340456,1.03235,8.56719666667,1.02394166667,-76.84375,-65.6979192098,-71.7083358765,False,False,False,0.64,0.535602653814,0.7585,464365415,181.62328,0.005695,0.876136363636,0.871685484722,226.0,0.890909090909,Pvalb-IRES-Cre,1.031775,8.5666,1.02336833333,17.0,14.5104166667,15.8333336512,0.000295,464295511,69,99.0623831749,0.0307512935251,1.92078976,,,1.18674,,,-76.9583333333,6.14426333748,220.0,188.666666667,0.0,1.031445,8.56630333333,1.02308833333,-53.1562538147,-40.21875,-54.1145858765,464295495,1.03241,8.567225,1.18674,-76.96875,-65.8229192098,-76.9583333333,1.05306573761,1.12733126458,1.17417565845,-100.28125,-76.7705001831
41,Pvalb,positive,VISp4,aspiny,NA,486783119,-0.0250006163244,27.1840277778,5.80874974856,0.760072823131,1.69447,12.5974166667,1.023817,-54.9687538147,-53.2604192098,-60.2125038147,False,False,False,0.898293029872,0.96509325831,0.863798008535,486787384,98.610328,0.013205,0.70282658518,0.746102505982,162.0,0.72268907563,Pvalb-IRES-Cre,1.693705,12.59662,1.023215,16.0,18.8125,33.0812515259,0.00038,486784883,110,84.375038743,0.0347299464047,1.863501824,,,1.235076,,,-73.6625015259,6.28842613475,300.0,289.375,480.0,1.69338,12.596275,1.022965,-32.375,-30.9479173024,-44.9187515259,486784783,1.694505,12.59754,1.235076,-55.0937538147,-53.4687525431,-73.6625015259,1.24252225221,1.2504334035,1.43805476134,-82.6562576294,-73.9697494507
